Time,Temp,Press,KE,PE,Etot,Vol
92.999,406.061789648122,923.08973799954,157.410329820818,-14243.7502200215,-14086.3398902007,55408.0090815665
93.999,413.33966076879,343.394068129625,160.231605111189,-14251.8539945677,-14091.6223894565,55393.1167101197
94.999,424.596465747963,-254.034880121123,164.595318786479,-14257.8725968262,-14093.2772780398,55393.3611957263
95.999,416.86871085941,-492.828545902913,161.59964552494,-14258.9375785524,-14097.3379330274,55392.1515854991
96.999,411.026625282403,1456.43512161944,159.334954187409,-14259.0505062041,-14099.7155520167,55272.1938582753
97.999,413.16303573622,1566.51329895033,160.163136209804,-14264.6287365626,-14104.4656003528,55229.041136732
98.999,413.942377736626,-398.027365246662,160.465249051875,-14261.6838217061,-14101.2185726542,55345.5908738971
99.999,417.792037974302,-888.268765047712,161.957574365803,-14269.2061411223,-14107.2485667565,55332.0645910426
100.999,422.083079031582,-282.115536639602,163.621001473009,-14272.1678742486,-14108.5468727755,55260.750175812
101.999,425.372487072228,752.669145152413,164.896144364542,-14284.8637467953,-14119.9676024307,55143.9144462421
102.999,421.642492830492,1293.78322613118,163.450207714531,-14301.1655626261,-14137.7153549116,55043.9514204226
103.999,426.411292209221,-1273.74618428837,165.298838396343,-14296.5403564467,-14131.2415180504,55221.4505629296
104.999,422.084177898859,-727.733537988331,163.621427450199,-14303.2925674857,-14139.6711400355,55163.2269744525
105.999,431.58693951175,71.2115370218759,167.305184153804,-14305.5838751712,-14138.2786910174,55106.8854025024
106.999,432.184645426527,1013.59996454097,167.536885553885,-14307.7094990577,-14140.1726135038,55056.2781541661
107.999,440.866466461673,519.231958177205,170.90240367804,-14310.5865256868,-14139.6841220087,55058.5206581547
108.999,421.358198202427,-2014.50341528464,163.340000567957,-14308.8908628293,-14145.5508622613,55194.6683173569
109.999,428.569828424554,-458.743802858217,166.135597496184,-14302.8722702157,-14136.7366727196,55138.3963399486
110.999,435.997638254647,327.658267150329,169.014996703419,-14310.0094773004,-14140.9944805969,55057.8196746434
111.999,436.312753848941,-513.265527863401,169.137151633762,-14308.9167646622,-14139.7796130285,55125.4418580281
112.999,440.303437302066,-392.329938533732,170.684144762841,-14303.7726865874,-14133.0885418245,55145.7165651025
113.999,436.09490110367,1645.03461010209,169.052700761113,-14305.1131750131,-14136.060474252,55023.8495215789
114.999,434.049190416606,2010.65345440175,168.259678609859,-14299.5740193032,-14131.3143406933,55039.2594899546
115.999,440.316214175642,-921.094957498247,170.689097732893,-14299.7278220018,-14129.0387242689,55194.1548786872
116.999,444.25605882144,-865.288398030685,172.216383138583,-14305.9613159104,-14133.7449327719,55154.3418419195
117.999,443.127538030775,539.078929795519,171.778910728234,-14304.8529842115,-14133.0740734832,55093.9610414765
118.999,440.428017888479,86.401413934631,170.732438573528,-14296.1983900174,-14125.4659514439,55160.7252847951
119.999,454.025172488946,-5.17262949036386,176.003391529084,-14304.2635936164,-14128.2602020873,55127.9896804716
120.999,439.974278089788,2534.97304020953,170.556545807487,-14304.0874443358,-14133.5308985283,54977.0394761735
121.999,436.484684703657,-187.562156965602,169.203800831587,-14297.7082655356,-14128.504464704,55165.5009914832
122.999,442.627786846071,-949.248560731375,171.585181594348,-14307.6907470294,-14136.1055654351,55156.1988369869
123.999,438.455914753453,699.087666579813,169.9679504763,-14299.0775597946,-14129.1096093183,55111.9880274826
124.999,446.452372702631,1520.31379527164,173.067786794977,-14298.3558605081,-14125.2880737132,55078.4516948364
125.999,435.758077470692,1408.71637349301,168.92213068407,-14306.0198888155,-14137.0977581315,55035.2278187217
126.999,462.191895005793,-1571.23019486359,179.169231107455,-14302.98204301,-14123.8128119026,55221.7988206068
127.999,450.531991017337,172.306123996593,174.649255627633,-14299.5885241517,-14124.9392685241,55138.6408027504
128.999,447.486758433817,59.2905849629488,173.468767638925,-14291.914517058,-14118.4457494191,55187.9109932562
129.999,442.620722782587,-22.3935885388436,171.582443201839,-14296.0220967242,-14124.4396535224,55162.128356524
130.999,455.687284291659,2571.4752541895,176.647711122146,-14295.5158260634,-14118.8681149413,55034.8584683179
131.999,454.468417712849,-279.254633001383,176.175216060879,-14300.2279188068,-14124.0527027459,55154.5177994384
132.999,465.381679712176,-11.2518738806826,180.405754896418,-14295.0397451166,-14114.6339902202,55174.1231609753
133.999,452.327281614267,729.110170817089,175.345202136739,-14296.2730226119,-14120.9278204751,55133.4259348541
134.999,456.229744598396,-1191.52013655177,176.857996497365,-14293.5435257281,-14116.6855292308,55256.9774284552
135.999,469.749483413442,-871.447596878632,182.09893913275,-14296.3136140239,-14114.2146748912,55224.0168210707
136.999,464.310901972582,892.023295274064,179.990666647656,-14295.8228360184,-14115.8321693708,55127.2528068031
137.999,467.721589462106,-501.759655859279,181.312823660033,-14295.0134783488,-14113.7006546888,55209.6639273882
138.999,469.521711382192,434.428658873649,182.010643037237,-14290.0598001826,-14108.0491571453,55178.3506747468
139.999,467.596056409081,1107.89032099658,181.264160624545,-14288.7039594459,-14107.4397988214,55161.8532960949
140.999,474.181710271388,1770.55452696005,183.817097081457,-14292.8319686168,-14109.0148715353,55093.8251175982
141.999,465.050293128852,-338.686625980981,180.277292498062,-14287.2605369844,-14106.9832444863,55239.7713835774
142.999,472.937623576427,-781.979330455373,183.334825412534,-14292.6174256751,-14109.2826002626,55241.5859835887
143.999,468.70396299885,605.138728338454,181.693641915698,-14296.1403413682,-14114.4466994525,55150.1658079046
144.999,479.556778628565,647.996727826795,185.900748645042,-14298.2262654969,-14112.3255168518,55143.0270663543
145.999,478.57620870545,-1074.32454072347,185.520629562319,-14292.5970684871,-14107.0764389248,55255.5995512726
146.999,457.198250627215,-1478.65047102266,177.233438997291,-14293.3665773234,-14116.1331383261,55262.4070728577
147.999,486.280524679206,12.8946405378644,188.507216701,-14293.4643263784,-14104.9571096774,55205.2287495192
148.999,478.011739171704,381.163745317425,185.301812284393,-14299.8462823113,-14114.5444700269,55132.5971498884
149.999,477.71380082428,1009.20272667598,185.186316133979,-14289.016268791,-14103.8299526571,55154.6258448941
150.999,479.711346648345,-341.54812265806,185.960667119505,-14291.848150104,-14105.8874829845,55206.7122190463
151.999,471.54362889848,-1513.49616504081,182.794441737886,-14285.6908283246,-14102.8963865867,55319.4427724588
152.999,493.425834212608,-1550.30841360287,191.277104336326,-14291.0208592792,-14099.7437549428,55309.4084344222
153.999,494.148953401128,422.86427784915,191.557422339316,-14287.5078195335,-14095.9503971942,55238.4047318069
154.999,476.890131868355,527.145853433101,184.867019895524,-14289.6612275882,-14104.7942076927,55211.5683888738
155.999,485.162889456566,-297.10456918765,188.073964093884,-14291.7752322394,-14103.7012681456,55248.7034588983
156.999,487.644026388817,-156.777381289981,189.035779740647,-14297.4427926889,-14108.4070129482,55228.0245013688
157.999,481.543625347559,1658.40410313082,186.670952109917,-14298.5161715494,-14111.8452194395,55140.8625680307
158.999,494.725166393897,46.0414674928908,191.780791982929,-14306.0693669057,-14114.2885749228,55207.9766284686
159.999,492.349250566148,-451.050764237614,190.859765420946,-14305.3626659854,-14114.5029005644,55251.0104775525
160.999,488.380007575175,51.1571774051359,189.32108371221,-14310.6667363662,-14121.345652654,55213.4509588186
161.999,501.334959513107,-923.836076388054,194.34308605114,-14304.1351361031,-14109.7920500519,55329.4192899742
162.999,494.275994298469,-1923.71584733919,191.606669892425,-14311.1419696233,-14119.5352997308,55365.688063518
163.999,504.092723954397,498.527670774106,195.412136676779,-14320.6487119988,-14125.236575322,55205.6786346284
164.999,487.185438488743,-474.356870999537,188.85800760241,-14321.7766790509,-14132.9186714485,55254.6437935684
165.999,513.783552089492,-244.545171399484,199.168797588667,-14329.9173561934,-14130.7485586047,55218.7850277814
166.999,506.330842687799,981.413511574312,196.279746033248,-14331.9038932831,-14135.6241472499,55131.5219669972
167.999,505.7863805584,-1655.53494278735,196.068684649122,-14331.5778070093,-14135.5091223602,55283.6883879889
168.999,484.892856998024,-1077.02260609726,187.969285694082,-14333.981712107,-14146.0124264129,55232.7180115976
169.999,507.772833657399,867.167806690402,196.838735526743,-14333.746371753,-14136.9076362262,55133.0825965575
170.999,495.890498300695,-162.11760951191,192.232534265696,-14335.1766150117,-14142.944080746,55175.1802307379
171.999,520.132897290622,-620.784778706134,201.630128715445,-14335.1233513876,-14133.4932226722,55213.0594688486
172.999,496.63384943698,-2481.31697203643,192.520695207006,-14332.5388704058,-14140.0181751988,55311.0666115488
173.999,509.515507912274,-820.943231971646,197.514285249035,-14332.81901307,-14135.3047278209,55225.882766525
174.999,516.69256078166,410.142605023114,200.296478225849,-14332.3824316445,-14132.0859534187,55169.7648963706
175.999,509.760853560339,560.232250470015,197.609393777753,-14330.2326359088,-14132.6232421311,55161.2757844073
176.999,517.48813657211,381.761311701176,200.604884115703,-14327.7915415304,-14127.1866574147,55198.2869341448
177.999,518.077449373156,-1354.86667210782,200.833331915386,-14334.8214904397,-14133.9881585243,55255.283987912
178.999,516.852889292993,-1478.46148558569,200.35862976163,-14328.9994285652,-14128.6407988036,55296.171536736
179.999,510.571345042033,655.714151668028,197.923581752842,-14333.5878061192,-14135.6642243663,55139.5737060435
180.999,514.627383948608,858.980301291609,199.495910000233,-14329.6195703744,-14130.1236603742,55152.1088963209
181.999,522.726258128669,-222.750504049132,202.635448091136,-14326.3265827699,-14123.6911346788,55235.8051886552
182.999,507.394552952328,-707.778609773082,196.692094566997,-14328.3859448786,-14131.6938503116,55246.3204607568
183.999,520.341217073172,1726.18025531122,201.710884123896,-14325.5023755782,-14123.7914914543,55129.1905697026
184.999,512.792002530978,775.751007141659,198.784422237382,-14328.8877046605,-14130.1032824232,55154.844145689
185.999,516.767845829569,480.903276205973,200.32566256312,-14326.542831302,-14126.2171687388,55186.3041749975
186.999,524.267980900953,-935.252548830674,203.233098735113,-14324.5416784603,-14121.3085797252,55275.5121854732
187.999,525.506519464793,-767.4337805801,203.713219664489,-14327.7480090022,-14124.0347893377,55263.1110550025
188.999,515.66114749744,3539.2140600932,199.89664965446,-14320.706298137,-14120.8096484825,55057.5684640409
189.999,527.429548542555,1031.27989111517,204.458684145764,-14324.4632614772,-14120.0045773314,55173.9797453611
190.999,532.11773588122,-881.73118205076,206.276065475538,-14324.1630432601,-14117.8869777845,55280.9468209463
191.999,520.858276870564,-446.228583350741,201.911322961825,-14321.003875043,-14119.0925520812,55268.9774940141
192.999,540.627826219555,929.304851547103,209.575011993315,-14324.7876424493,-14115.212630456,55188.5765599044
193.999,523.478317346952,839.375230186106,202.926984730665,-14321.0437602661,-14118.1167755354,55203.5090595667
194.999,535.158397896103,-146.633801496336,207.454781677944,-14316.5395002694,-14109.0847185915,55277.4112995683
195.999,522.460000614268,-2388.28114132975,202.532233052865,-14322.5917047995,-14120.0594717467,55371.0700126631
196.999,546.803517878498,-77.9754985283645,211.969026120447,-14318.1263274215,-14106.157301301,55275.3252738839
197.999,533.323731030047,389.073152418359,206.74357091185,-14321.8627260474,-14115.1191551355,55224.7147393857
198.999,536.800319648481,-611.82407816149,208.091274574273,-14316.9011562512,-14108.8098816769,55303.6447210632
199.999,540.171326591762,1035.65502015291,209.39804937628,-14317.4619504078,-14108.0639010316,55219.7456453533
200.999,551.613143737605,1370.43193331299,213.833483235342,-14323.5123925461,-14109.6789093108,55180.0239321031
201.999,541.612467661007,-1100.95675778184,209.956709404905,-14317.050924312,-14107.0942149071,55333.6317432506
202.999,543.107902463604,-530.756769243784,210.536416463051,-14316.2865237347,-14105.7501072717,55305.2959473195
203.999,557.869846002482,824.54103068907,216.25890121904,-14315.9959019291,-14099.7370007101,55240.1556999315
204.999,540.627020338049,-467.845625001762,209.574699592402,-14315.4723207881,-14105.8976211957,55309.2330031094
205.999,562.29798942276,-2094.66851949252,217.975476218337,-14322.1231559594,-14104.147679741,55378.2359078876
206.999,545.894854130358,-339.671863428139,211.616781550932,-14314.849339941,-14103.2325583901,55307.9999177752
207.999,570.601287979514,298.757207776243,221.194259659035,-14325.0746869938,-14103.8804273347,55232.0749235577
208.999,544.509932988407,-594.178062498128,211.079915243173,-14309.7943228227,-14098.7144075795,55346.9014679693
209.999,545.756028434412,-559.566873310205,211.562965606798,-14314.7867415298,-14103.223775923,55325.5434630004
210.999,559.681566671113,483.442169206102,216.961216864744,-14311.0562886055,-14094.0950717408,55292.3499920623
211.999,557.795244212788,2430.61482835513,216.229981747619,-14310.0840073011,-14093.8540255535,55183.109681145
212.999,551.422910452859,-1011.65015128079,213.759739079014,-14312.7073689807,-14098.9476299017,55352.5160142863
213.999,550.968996664278,-636.629866854217,213.583778865588,-14311.9373974394,-14098.3536185738,55344.778199875
214.999,554.533305118333,-708.57047992937,214.965487225348,-14313.4884262948,-14098.5229390694,55334.9665122414
215.999,576.171103704096,438.972718149351,223.353405268395,-14307.4663096562,-14084.1129043878,55307.0930915268
216.999,547.887683198718,-545.889219092881,212.389304080567,-14310.5757885542,-14098.1864844737,55343.5030012392
217.999,566.586860273491,-288.119141180929,219.638062042425,-14311.2547232013,-14091.6166611589,55324.1208510481
218.999,561.844660762114,1956.78778195131,217.799742830443,-14313.0638509197,-14095.2641080893,55189.2316921753
219.999,570.330887066792,440.443108771443,221.089438427536,-14310.4694844595,-14089.3800460319,55290.7783843936
220.999,559.183633173745,10.4128894266806,216.768192359489,-14309.2823425247,-14092.5141501652,55319.8000007221
221.999,562.43861725222,-128.30992580875,218.029990761645,-14311.7277757511,-14093.6977849894,55309.9930264039
222.999,556.743778368724,-1259.80752819983,215.822379777848,-14306.518530712,-14090.6961509341,55400.9012002196
223.999,570.670324701135,-335.650413628559,221.221021825279,-14302.4023442524,-14081.1813224271,55377.3866193137
224.999,578.105923463596,2784.619576593,224.103440421298,-14310.0776930155,-14085.9742525942,55169.0783136609
225.999,575.590671116744,-102.611538897656,223.128399893984,-14304.5126582603,-14081.3842583664,55353.9899781397
226.999,577.132352755484,-195.570578068084,223.726034592494,-14301.6410275058,-14077.9149929134,55380.3746952729
227.999,569.550575573727,-585.564424552796,220.786949760497,-14306.826523328,-14086.0395735675,55370.9385788598
228.999,568.575778664107,674.014240070436,220.409068593238,-14301.5911713837,-14081.1821027904,55326.5837405279
229.999,559.389917745639,2281.03444379238,216.848158816139,-14307.3280694153,-14090.4799105992,55204.0760545152
230.999,572.537610782506,-563.264135773837,221.944877468513,-14299.5813830245,-14077.636505556,55405.5466099844
231.999,560.088400934434,315.701682383366,217.118926644892,-14302.4670897385,-14085.3481630936,55339.6023089365
232.999,567.584025253443,689.641752118482,220.024614218427,-14295.9590719509,-14075.9344577325,55352.9808736161
233.999,568.491248713754,1114.91167340458,220.376300458673,-14302.130015051,-14081.7537145923,55303.1697674837
234.999,572.916767430364,-157.309671160631,222.091857988509,-14300.0758968557,-14077.9840388672,55379.7956206489
235.999,579.51206865343,-996.739555623826,224.648534256154,-14298.952572515,-14074.3040382589,55437.8584958146
236.999,572.882114872351,1747.98258565426,222.078424883684,-14301.7254851961,-14079.6470603124,55266.3587588233
237.999,592.742316065599,2487.1245372221,229.777255209103,-14291.5882168168,-14061.8109616077,55282.1025650333
238.999,576.096320719447,38.1039911874893,223.324415556536,-14298.1184298181,-14074.7940142616,55378.2486543456
239.999,598.532930144416,-843.430603513293,232.021993559888,-14292.4878815815,-14060.4658880216,55474.0841229098
240.999,590.428801119607,2050.16796523912,228.880418422245,-14298.4213126439,-14069.5408942216,55269.090217018
241.999,584.870210194629,-331.1745143501,226.725624119639,-14306.4709487889,-14079.7453246692,55363.9483435842
242.999,612.640208294618,-402.689727567023,237.490696508821,-14304.1177486279,-14066.6270521191,55394.7921902351
243.999,587.587520716783,558.890882092835,227.778992735998,-14297.9326894031,-14070.1536966671,55362.5102591181
244.999,598.500233357382,474.583503792487,232.009318611981,-14290.0695989984,-14058.0602803864,55405.9542742397
245.999,585.601490140616,-542.654273810972,227.009105649849,-14298.8252119698,-14071.8161063199,55413.7438799433
246.999,593.908169453692,1689.98130085615,230.229199644706,-14294.2453365542,-14064.0161369095,55314.5178730224
247.999,593.356316120672,-2258.5290017303,230.015273051813,-14295.8058498269,-14065.7905767751,55526.4585115138
248.999,592.462445988798,-977.418703467394,229.668763245024,-14291.0344872823,-14061.3657240373,55478.5978878227
249.999,597.159162250742,581.027961737006,231.489450821928,-14298.5078874082,-14067.0184365863,55358.0392241433
250.999,603.847829329164,233.676193054013,234.082320473092,-14296.4317513575,-14062.3494308844,55393.0076422711
251.999,585.152079197939,-2199.31747154703,226.834890969927,-14295.8833574448,-14069.0484664748,55523.2663411794
252.999,613.666335962329,-690.016871301042,237.88847610476,-14298.2087411916,-14060.3202650868,55431.7843602137
253.999,600.102316925827,1008.48485890216,232.630368189504,-14288.8518191653,-14056.2214509757,55382.4212736716
254.999,621.547470961717,-1397.17292865343,240.943607346464,-14295.0344485351,-14054.0908411887,55501.2287207623
255.999,608.402398145893,-1141.62263200808,235.847904425855,-14288.2253976079,-14052.3774931821,55511.2651137298
256.999,617.068158643492,1049.82204783602,239.207196663761,-14295.7438186519,-14056.5366219881,55349.8933125437
257.999,622.517523865771,1439.78812204847,241.319649494392,-14294.5534451429,-14053.2337956485,55341.9889184195
258.999,618.298440845405,-1062.54769419657,239.684117004736,-14286.7649612072,-14047.0808442024,55513.3148675111
259.999,620.217562245291,527.88924426205,240.428066670091,-14291.3399978959,-14050.9119312259,55406.286581196
260.999,596.959303980883,952.150228547126,231.411975528812,-14290.9692054442,-14059.5572299154,55377.6263875777
261.999,610.76867157137,-2081.8009663686,236.765193099269,-14287.7485690963,-14050.983375997,55563.4092384716
262.999,637.150616311359,-880.359921054707,246.992184972686,-14288.2258047955,-14041.2336198228,55511.1887969938
263.999,607.99050551657,1133.4813355588,235.688233764184,-14284.2014094486,-14048.5131756844,55404.666380304
264.999,606.006432633809,435.023034820333,234.919105580183,-14297.3374412819,-14062.4183357017,55370.6150251463
265.999,615.453060623749,1277.94346842021,238.581102018902,-14291.2619123792,-14052.6808103603,55366.1019639736
266.999,623.522923499133,292.015684123176,241.709393843463,-14289.7866335065,-14048.077239663,55429.8195638505
267.999,610.302826576988,79.7869595810696,236.584607739897,-14290.6675646017,-14054.0829568618,55438.4414266065
268.999,622.270176767893,1362.49759664208,241.223765101302,-14290.7515534163,-14049.527788315,55364.0932756345
269.999,630.25539720023,1572.6869638365,244.319245183374,-14294.2809820382,-14049.9617368549,55336.5657546821
270.999,632.950401108007,-1570.25067271125,245.363966614462,-14292.5248606757,-14047.1608940612,55521.5878662125
271.999,629.729042821294,-134.446753049232,244.115203289989,-14295.1939153982,-14051.0787121082,55433.6567801301
272.999,639.605435505096,-176.689873386012,247.943798517194,-14292.1542400748,-14044.2104415576,55440.6158554718
273.999,623.886685315376,313.392182929215,241.850406538897,-14290.1903293784,-14048.3399228395,55427.1325830227
274.999,631.845925274996,1357.69864089778,244.935815260197,-14290.7837913505,-14045.8479760903,55363.2273013459
275.999,631.50907502763,-2423.00418375008,244.805234866055,-14290.1093427585,-14045.3041078924,55581.8482375366
276.999,637.823311441313,-47.1628884848875,247.252956030132,-14287.7210789817,-14040.4681229515,55470.6081489975
277.999,633.204298420447,382.279817777639,245.462390205922,-14297.069212288,-14051.6068220821,55384.3429643201
278.999,638.095725825482,-1052.18263850499,247.358557786202,-14284.7660981386,-14037.4075403524,55529.1083495583
279.999,631.803863879776,136.638256948315,244.919510110924,-14288.4704845933,-14043.5509744824,55445.3543531994
280.999,625.891593348543,2525.15263134953,242.627611493431,-14292.2019323997,-14049.5743209062,55304.5923914559
281.999,646.033412656687,66.320663940611,250.43561141195,-14287.1557411299,-14036.720129718,55462.7357993109
282.999,634.728276535976,-1110.02423011064,246.05316211286,-14292.7022142406,-14046.6490521277,55498.4724590915
283.999,634.417904507425,-218.383067527997,245.932846031351,-14281.1133115927,-14035.1804655613,55506.4888667911
284.999,629.709053619711,342.700225709707,244.107454452511,-14291.9473058955,-14047.839851443,55414.65669536
285.999,632.785588306027,3267.68490408268,245.300076738144,-14274.3181751513,-14029.0180984131,55353.7369627659
286.999,642.037858817459,12.4255503288493,248.886730271977,-14283.6425422574,-14034.7558119855,55488.6705408198
287.999,625.967859959018,-3097.75291123077,242.657176334583,-14276.397889611,-14033.7407132764,55687.2195878404
288.999,633.746376391887,113.862242405111,245.672527368414,-14289.9625997505,-14044.2900723821,55441.8684411532
289.999,657.391386620774,-66.4267053630665,254.8385433631,-14282.6522925883,-14027.8137492252,55494.2689135327
290.999,650.63925423906,1773.36232524948,252.221071312553,-14292.173317636,-14039.9522463234,55348.0149385539
291.999,654.58334758009,-1094.58931789902,253.750003729941,-14281.221736382,-14027.4717326521,55563.3602321596
292.999,641.008052747111,-466.139819028852,248.487524738934,-14278.9132361389,-14030.4257114,55543.4269454657
293.999,658.654309873289,1882.15731352842,255.32811704569,-14272.9834975613,-14017.6553805157,55432.8637769918
294.999,661.477594545193,-522.166315146767,256.422566665703,-14286.1044232225,-14029.6818565568,55511.8554017795
295.999,644.631095021776,-1528.11808995635,249.892001333257,-14276.2268569583,-14026.3348556251,55603.928637723
296.999,668.055622869979,1211.76953630233,258.972547074036,-14283.9618855541,-14024.9893384801,55424.4726226797
297.999,672.871967016072,1499.62994203681,260.839608540775,-14274.673472113,-14013.8338635723,55458.6380987363
298.999,635.333766757442,930.937260556981,246.287881108575,-14273.0481715762,-14026.7602904676,55485.7423976654
299.999,670.395060318836,940.826773106552,259.879432749585,-14277.2996506482,-14017.4202178986,55480.0045608246
300.999,669.606480761482,-1867.72099973068,259.57373895771,-14274.8869816581,-14015.3132427004,55647.7139398141
301.999,665.755892145825,-826.755786048108,258.081053756968,-14277.9902128594,-14019.9091591025,55567.0341305475
302.999,676.768527695384,859.275387210748,262.350114866004,-14270.4096584975,-14008.0595436315,55514.1245971476
303.999,659.460441715872,569.184038988364,255.640615001555,-14275.7746524846,-14020.134037483,55490.0384730528
304.999,674.055267861742,-3053.3106182679,261.298316503806,-14268.0765103348,-14006.778193831,55747.7867925227
305.999,670.474009381154,-700.856861330281,259.910037446347,-14282.6364297607,-14022.7263923143,55542.9328933628
306.999,673.292027048363,1216.49487984729,261.002445305802,-14272.9062594534,-14011.9038141476,55482.622407784
307.999,664.325610453675,1334.46336095657,257.526603378632,-14273.2458118331,-14015.7192084545,55474.2730528282
308.999,670.938736326328,124.130196639671,260.09018939263,-14266.2421062006,-14006.151916808,55575.8871947202
309.999,665.689864747894,-1952.86760553286,258.055458158587,-14272.3577665174,-14014.3023083588,55652.2856946937
310.999,682.651963135493,-1114.91380052544,264.630835526546,-14268.1916343447,-14003.5607988182,55634.0272000591
311.999,683.645187358697,644.892950215296,265.015860063566,-14277.8586664848,-14012.8428064213,55501.424558806
312.999,684.375225882353,-1746.09010696872,265.29886035495,-14268.9383494628,-14003.6394891078,55671.5971564832
313.999,682.858808739345,-513.575255265573,264.711019467893,-14275.5936365458,-14010.8826170779,55571.4552758206
314.999,679.564366468357,165.743673566214,263.433925051052,-14268.4820707881,-14005.0481457371,55569.0421321781
315.999,677.29062597837,-650.646856249262,262.552506878794,-14274.2552114189,-14011.7027045401,55588.8352046546
316.999,688.199329061078,-764.683437777754,266.781278444949,-14263.7927171361,-13997.0114386912,55647.5436811493
317.999,679.105687467985,884.873636778403,263.256117597677,-14269.0816488813,-14005.8255312836,55519.5125335391
318.999,686.773707854052,-527.285099093338,266.228634709148,-14269.4681594034,-14003.2395246943,55601.2597552663
319.999,666.237183477595,3708.47309098731,258.267626907176,-14268.2853818443,-14010.0177549371,55366.1679341534
320.999,684.914387402298,-765.838564619418,265.507866951593,-14265.6229255432,-14000.1150585916,55630.176707168
321.999,686.673619921451,-611.11168019247,266.189835504486,-14268.190800073,-14002.0009645685,55615.239730403
322.999,690.224392427827,209.979172685735,267.566296638226,-14269.4332292593,-14001.8669326211,55557.2463522697
323.999,692.814196559358,-552.595956585817,268.570237252458,-14271.4681164682,-14002.8978792157,55597.2920133796
324.999,685.056465892751,-396.544833884973,265.562943845339,-14260.6371571873,-13995.074213342,55641.7885472448
325.999,701.911493130939,197.591990470167,272.096814956436,-14267.585045795,-13995.4882308385,55583.1938005632
326.999,708.980278760424,656.306045646395,274.837038010504,-14260.5424753841,-13985.7054373736,55593.0765538843
327.999,666.215312506251,2349.17839860638,258.259148599439,-14254.6122428243,-13996.3530942249,55507.7263149264
328.999,684.940690802654,-962.675926478288,265.518063495644,-14256.7965468853,-13991.2784833896,55697.8524524019
329.999,693.426135092483,307.016541784271,268.807455943763,-14265.9138822463,-13997.1064263025,55584.0378588653
330.999,703.156255683612,61.6879709384562,272.579348622395,-14256.6095885775,-13984.0302399551,55645.4682687841
331.999,696.421596015444,-598.878591865922,269.968649889781,-14265.0506042936,-13995.0819544038,55633.6380869434
332.999,703.490160803554,1355.20372301635,272.708787334431,-14256.3343889467,-13983.6256016123,55581.0061171447
333.999,708.10049356832,683.413296166512,274.495988247165,-14262.9024172209,-13988.4064289737,55575.3902945896
334.999,671.93155498688,-1942.34754333936,260.475056712811,-14253.3589897347,-13992.8839330219,55759.5159108643
335.999,712.644994933977,-683.820656440798,276.257669540692,-14264.7797547161,-13988.5220851754,55640.9997242697
336.999,701.82121511732,1202.63704999683,272.061818578393,-14252.5580266659,-13980.4962080875,55605.0763563374
337.999,703.237020866633,1375.18627124008,272.61065734048,-14259.0324037151,-13986.4217463747,55560.0253828999
338.999,714.294830544559,-165.041052582795,276.897230253451,-14251.3094352901,-13974.4122050367,55691.0837093823
339.999,707.723472526489,2563.55944154048,274.349835597354,-14258.5290598606,-13984.1792242632,55498.7868008948
340.999,716.395181869224,-1672.72936119687,277.711433912066,-14255.2256536241,-13977.514219712,55754.5174949294
341.999,709.748769016018,332.075628474999,275.134944160949,-14260.0441315371,-13984.9091873762,55610.5797122137
342.999,723.429482812971,-622.776756768569,280.438288937193,-14255.0014578617,-13974.5631689245,55705.3354268724
343.999,717.623639393567,1723.47751167852,278.187646914637,-14253.7163274449,-13975.5286805302,55574.0195773524
344.999,720.723185052754,-424.375316659536,279.389189430938,-14259.4719456099,-13980.082756179,55670.3720499714
345.999,716.395213838187,-1422.10965969217,277.711446304872,-14248.5600056287,-13970.8485593238,55772.7113238997
346.999,710.458285389548,393.145411075639,275.409989016727,-14252.8306993636,-13977.4207103469,55654.9570919205
347.999,694.987876065099,886.258431475601,269.412866666617,-14245.2581238602,-13975.8452571936,55664.5931196455
348.999,730.957713678736,-2975.63494466702,283.356616476887,-14251.4933740295,-13968.1367575526,55847.7339403056
349.999,716.456005050911,2076.05903462366,277.735012089906,-14255.0988332188,-13977.3638211289,55549.4789559628
350.999,727.569659998637,628.70199884806,282.043233487324,-14250.8237733584,-13968.7805398711,55654.5185402532
351.999,742.404686208513,-1237.78278436373,287.794048826588,-14256.6250989173,-13968.8310500908,55734.4959131834
352.999,715.314943518861,-438.289006677499,277.292678246424,-14245.8680727744,-13968.575394528,55735.8770926634
353.999,731.146969263583,1437.25419114983,283.429981626701,-14248.4733020486,-13965.0433204219,55624.6928353765
354.999,732.802197974677,1222.89154637416,284.07163298121,-14241.209998509,-13957.1383655278,55677.4329873436
355.999,714.147464698305,-159.478770925932,276.840103710018,-14245.3794508823,-13968.5393471722,55726.6717967573
356.999,737.521907039748,90.9588656370898,285.901233745259,-14242.6337104077,-13956.7324766625,55733.056534172
357.999,705.964134183638,475.73923102832,273.66782602178,-14244.5282172559,-13970.8603912342,55688.3788702572
358.999,733.609622227087,2644.99840891789,284.384631941263,-14239.4180925831,-13955.0334606418,55603.8212948811
359.999,721.909983695148,151.964801942743,279.849253318978,-14244.5634539682,-13964.7142006492,55710.0849774072
360.999,723.682202553823,278.787285098617,280.536256041644,-14244.6495001532,-13964.1132441116,55707.4081631376
361.999,732.113322888063,-97.2398556651521,283.804589744556,-14239.8305965682,-13956.0260068237,55759.2743856841
